Date,Open,High,Low,Close,Volume,Adj Close
03/23/06,2300.17,2305.17,2287.9,2300.15,1963750000,2300.15
03/22/06,2283.39,2305.44,2282.38,2303.35,2116220000,2303.35
03/21/06,2312.9,2332.95,2292.55,2294.23,2360430000,2294.23
03/20/06,2311.93,2317.13,2305.59,2314.11,1943820000,2314.11
03/17/06,2306.17,2310.84,2294.5,2306.48,2540120000,2306.48
03/16/06,2319.11,2323.79,2299.55,2299.56,2344240000,2299.56
03/15/06,2301.17,2312.49,2293.06,2311.84,2090520000,2311.84
03/14/06,2264.25,2296.92,2264.24,2295.9,1911750000,2295.9
03/13/06,2269.44,2280.2,2263.68,2267.03,1649550000,2267.03
03/10/06,2251.81,2266.99,2239.54,2262.04,1752700000,2262.04
03/09/06,2272.26,2279.28,2249.56,2249.72,1957560000,2249.72
03/08/06,2260.87,2275.13,2248.65,2267.46,2084040000,2267.46
03/07/06,2280.08,2280.08,2259.64,2268.38,1908310000,2268.38
03/06/06,2306.66,2309.51,2281.37,2286.03,2112280000,2286.03
03/03/06,2299.1,2324.92,2297.09,2302.6,2389040000,2302.6
03/02/06,2305.53,2316.93,2299.76,2311.11,2089100000,2311.11
03/01/06,2288.15,2315.95,2285.64,2314.64,2190420000,2314.64
02/28/06,2300.96,2305.62,2276.74,2281.39,2120560000,2281.39
02/27/06,2291.48,2313.53,2291.24,2307.18,1714420000,2307.18
02/24/06,2278.27,2287.86,2272.78,2287.04,1583980000,2287.04
02/23/06,2279.59,2293.74,2271.82,2279.32,1754200000,2279.32
02/22/06,2264.69,2287.99,2259.17,2283.17,1824110000,2283.17
02/21/06,2283.52,2284.82,2256.75,2262.96,1747180000,2262.96
02/17/06,2291.73,2291.76,2279.63,2282.36,1948640000,2282.36
02/16/06,2281.88,2294.63,2278.06,2294.63,1940470000,2294.63
02/15/06,2259.04,2277.13,2255.1,2276.43,1783050000,2276.43
02/14/06,2243.54,2266.82,2237.47,2262.17,1805300000,2262.17
02/13/06,2252.04,2254.31,2232.68,2239.81,1662000000,2239.81
02/10/06,2255.77,2266.44,2235.41,2261.88,2017730000,2261.88
02/09/06,2273.77,2284.52,2254.26,2255.87,2321310000,2255.87
02/08/06,2260.22,2268.72,2246.98,2266.98,2181770000,2266.98
02/07/06,2255.94,2265.54,2239.51,2244.96,2117180000,2244.96
02/06/06,2263.12,2265.81,2249.75,2258.8,1769530000,2258.8
02/03/06,2268.43,2274.62,2255.99,2262.58,2230020000,2262.58
02/02/06,2306.57,2308.05,2277.3,2281.57,2307830000,2281.57
02/01/06,2294.11,2311.57,2292.23,2310.56,2274610000,2310.56
01/31/06,2305.82,2311.83,2292.95,2305.82,2235900000,2305.82
01/30/06,2306.24,2313.98,2304.75,2306.78,1900730000,2306.78
01/27/06,2293.37,2314.36,2289.47,2304.23,2331690000,2304.23
01/26/06,2274.85,2284.07,2264.85,2283,2404920000,2283
01/25/06,2275.3,2275.3,2253.06,2260.65,2188120000,2260.65
01/24/06,2256.13,2269.44,2256.03,2265.25,2067470000,2265.25
01/23/06,2255.31,2256.24,2241.02,2248.47,1902480000,2248.47
01/20/06,2300.36,2300.73,2245.2,2247.7,2348140000,2247.7
01/19/06,2291.69,2311.71,2289.82,2301.81,2308150000,2301.81
01/18/06,2265.5,2285.94,2264.08,2279.64,2276900000,2279.64
01/17/06,2302.56,2305.87,2294.05,2302.69,1702260000,2302.69
01/13/06,2317.74,2321.7,2308.16,2317.04,1784410000,2317.04
01/12/06,2327.17,2330.31,2313.22,2316.69,2011460000,2316.69
01/11/06,2321.41,2332.92,2316.49,2331.36,2380600000,2331.36
01/10/06,2306.22,2320.32,2303.93,2320.32,1978160000,2320.32
01/09/06,2306.18,2322.63,2303.13,2318.69,1949140000,2318.69
01/06/06,2289.21,2306.72,2281.01,2305.62,2233640000,2305.62
01/05/06,2264.93,2277.56,2264.5,2276.87,1891750000,2276.87
01/04/06,2246.96,2265.28,2246.07,2263.46,1887560000,2263.46
01/03/06,2216.53,2249.68,2189.91,2243.74,1998300000,2243.74
